t,x1,x2,x3,prev_price
43,0.3852378645223048,-0.09500489911102464,0.38765807608663483,179.57609138748202
44,-0.3767119034073919,-1.6827420802868926,-1.5904981463691097,175.37863298974878
45,-0.6642754882407832,-0.39953176727945827,1.4538507212239153,147.37825411906925
46,-0.9113676631790572,-1.0489829679028164,-1.1303833872542988,178.00259751965754
47,1.681225143918093,0.1460315380488914,0.39004500060595215,168.44052522434308
48,0.8742013858035278,-0.8859404997110981,0.18736468077768662,162.78260785051208
49,-0.7439430218653881,1.280873507155568,-0.41150575703906983,162.41639521934204
50,-1.1397044469693258,0.02279290219789795,-0.1526920901249029,184.0756813069392
51,0.6833132744317088,-2.1836659893146173,0.4186510835392521,179.6613720819227
52,0.9519254920309308,0.1733747141130614,0.7424150325573167,174.16532086736984
53,-0.45324492095554725,0.6794709227659871,2.1726783821232343,168.73096918314582
54,0.29922031489237677,0.5453568473829918,-0.8073753509134988,179.17345833393838
55,0.4052583399456313,-0.43844314241431365,-0.07414822991572063,162.97284905467384
56,0.41618173515199974,0.2926605989845882,-0.30148299931440425,181.1897868296879
57,0.30437831301357093,0.3675896308622105,0.628262934355628,162.464662421721
58,0.613752407420852,0.6229908022912295,0.9028815948846473,185.30462828513063
59,-0.205511300136329,0.6271165731758584,-0.9945593648034842,194.29105252862527
60,0.9093671427640309,1.7231018005553986,0.5975670563521888,148.15741872471602
61,1.228724019688556,-0.08075312920983113,1.9000148877885497,165.30094934636557
62,1.0092678013593228,0.2624623732446956,1.4629770941139748,175.19056467791503
63,1.0368202830298858,-0.18135007095743502,2.5664604009224954,181.00773215273898
64,0.25259195920705174,-0.33229908336632347,0.6860994382121185,181.948305039475
65,-0.26759996874176495,-0.7332796742147605,0.8749344576527004,198.5409549532542
66,-1.6390791973732552,-0.2561064509397753,-0.8526549593635304,169.04015696205627
67,-0.3897011106970768,1.706035802669901,0.4577636864333684,192.21535777805676
68,0.9586943627077499,-0.26554889941887283,-0.6270915792498728,159.5030749069328
69,1.7415271623102078,0.44601837045008413,-0.9166346379236405,166.4116898013967
70,-0.14987759243832674,-0.12067289542680747,-1.4865933515033363,174.85960720495572
71,-0.08576277404569442,0.03815598751459568,-0.11755886569158884,178.65114948115556
72,0.13042123019364657,-0.2039608570405966,-0.2371606524679797,180.47844795178958
73,0.5294676200737971,0.6368747678066676,0.5998332512823837,193.95517249442426
74,-0.35106825464488506,0.3375356825363703,0.4646575104868342,179.22015416190027
75,-0.4562419605906171,-0.034163375744326804,-0.5728620439079933,160.37407294520824
76,-0.7324890272394515,1.7231591835505404,-0.9088713756326965,177.13218160823428
77,0.2939577255229355,-0.5915368219739063,0.31729023056110195,173.12684620418932
78,-1.5319543461470135,0.9401004353866684,2.272331277462322,190.31326735884588
79,-0.6388976764118669,0.6179089179908058,0.7049417343067667,176.66208430400388
80,-0.025416151882041334,1.1989473247416518,2.134868240348397,189.86627548953362
81,0.19184225487024836,0.42715756943932326,-2.6029112286190688,157.90095159368926
82,0.19221202225945344,0.3309204672605718,0.6011285818307117,194.41427233339695
83,-0.46999668588984206,2.1909650028701426,-1.3447793428171084,175.5656279476004
84,0.2120350259219735,0.634367119475816,0.2818325346136736,166.07386629313794
85,1.0576459673899552,2.2670246368945035,0.2919841340905677,164.8069263409306
86,0.5771606722741609,-0.6793319708151255,-0.20609831530419848,174.61030579390746
87,-1.2570500208305797,1.1418645728395878,-0.41904553512047604,153.3920270856043
88,-0.1985000456364057,-0.14570543305014305,0.41129536011506207,174.51645367174552
89,0.8275920963915695,0.04415936343150573,-0.3018084432977626,166.56629562072777
90,-0.31439427025722405,0.9653287849606692,1.37492065340302,169.53516588859299
91,0.06674737135877618,-0.11960316108232541,-0.33712890690078695,173.53237131860496
92,0.3241094203429936,-1.238713079527625,0.03461323625480295,185.95160871385352
93,-0.13765993672058127,-0.6110447924172929,-1.682033319728834,155.75394471357444
94,0.48132505348207644,2.5426541433063785,-0.24656516674846568,178.45746441803516
95,0.933230972260354,-0.5279044581956553,1.8260668935879458,172.8583755791999
96,-0.4746160229178216,0.7099668418630455,1.4698809597659457,167.32442673470857
97,-2.019733695968667,-1.885144089665331,0.4684454691220086,178.6450396479264
98,-0.3772534846392867,-2.0770970315718857,2.047518219671118,203.37214796114986
99,-0.24349598723397137,0.061617325495429275,0.6275159112780316,183.68037158566952
100,0.7517990646823662,0.7821367247666007,-0.7822117824484093,182.15921999386484
101,-0.6913759010656688,1.2924548744726985,-1.8379089709642258,206.38605827115612
102,0.9160369902810542,-0.38962517748178915,-1.1430745782406126,168.43283926521732
103,0.24282868425281587,1.03809431388674,-0.3544367781852617,218.40137103474953
104,-0.3996304226090847,-0.9083107728734657,0.356514034717867,157.5808336093792
105,-0.9988090399766377,-2.0368841232158372,-0.588580874067985,183.07109764303627
106,0.2855469637418451,1.106834011279204,0.5996215426767375,160.43638697310374
107,-1.2305048768699125,-1.2679821871108257,-0.2853014649178884,166.94221788726875
108,0.671207687621233,1.1511211629553857,-1.5699355649896194,182.03143461037578
109,0.21996729791965705,1.97753282228681,0.6751617632820666,169.74694312124723
110,1.2646961769475271,0.3523615561963351,-1.1212082374087706,176.65013872767472
111,-0.5098796955728662,-0.13692318187111635,-0.8692413363212023,178.71766823134053
112,-2.123641700756158,-1.1604039818180856,-0.7941697198055002,177.5329725170413
113,0.3967716976655504,-0.27319503589692223,-0.4004588583284925,166.32825213299554
114,-0.0995590815641591,-0.5743890227373801,0.4129690820120368,172.77126700490152
115,-1.295874590244095,-1.6349148475499424,-0.07314129508854125,204.51596444462427
116,1.6829327233826368,1.3214842046800246,0.38190322082148376,172.65329145187832
117,0.10750248982036002,0.6741551840853622,0.39292771308292124,178.87224253758924
118,-0.5028621657861012,-1.0213756113732355,0.5083964723304945,178.42601014461363
119,-1.841678738282579,-1.5110352093172617,-1.4040764637493006,176.05923695943315
120,-0.9875750706838289,-1.4705823942824714,0.21529862934399155,177.3578798527861
121,-0.05443136978507444,0.44220323209539636,-1.940351673993941,165.87073677653427
122,1.4909478917834311,-0.07302958478916684,0.21778349141956882,157.09024811621012
123,-0.9126180972928808,-0.8422866207320275,0.9501314907845988,167.53579579561483
124,-1.2114700271839143,0.9043511114332848,-1.58775684313907,186.55231423403927
125,1.3327525767733466,-0.788648681215675,0.8824238458371089,183.5934796558352
126,-2.4557388736251444,1.0649591161606278,-0.4153056549884968,181.31655038568053
127,-0.06343431674482831,-1.601535175360978,-0.7606881120385737,173.3979898849312
128,-0.31563696168577376,0.5463346661983357,-1.3282891193412232,176.43988008545014
129,-0.34932219943269355,1.100263198541745,-1.8811390514558974,151.97310149119028
130,0.8748514928064651,0.5360628848374966,0.10185433958182888,174.80080543142884
131,2.0795016880439383,0.30923960744274126,2.2699930324943742,171.49513312759623
132,-0.07479441150373499,-0.7168440009994899,-1.822493046707933,168.88792319832118
133,0.8925142363500763,-0.5576354254310759,0.1014008990010714,170.320754480338
134,-0.9247069958946429,0.29774610682718433,-0.6104778970674621,155.1975490738467
135,-0.29420018154962757,-0.9904050883265803,-0.5159851065384674,173.00810106758016
136,-0.2850271939881067,-0.11471068772157542,-0.9692428187500275,180.21139587256107
137,-1.4761669634198442,-0.8323027419396302,-0.041128849321468874,171.03758148783194
138,-0.384546852938361,-1.7048921818692344,2.2755005449611234,177.8966980296371
139,-0.5175346038227756,-1.348770324528728,0.060032220007092,175.714484930424
140,-0.14208470383179483,0.16448820920472912,-0.18091307867894837,199.35540516778218
141,1.5497094732569228,1.0181379713332221,0.9547466228007674,179.97619392492928
142,-3.394830425062844,-1.0440265659365657,-1.2712157471663028,178.55194470330295
143,0.8258233550354829,0.4820253185386418,-0.304340269080999,180.7314715114158
144,1.4197850809998769,0.9818838169409516,-0.0198479968717201,166.5733218330629
145,0.3227329639734044,0.046135254423569104,0.10282757429317631,166.16806925877742
146,1.2374445287142761,-0.8794665873201073,-0.6307712078641853,161.9302479325698
147,1.3280705945009907,-0.5250428758045566,-2.445141748788585,164.6005759066005
148,1.2374572528285979,-1.0641947713094413,-1.2172356927353276,180.88478411791866
149,-0.6800342929023154,0.6470068556461418,-0.6476484593473665,179.56948550570155
150,0.5522493996558587,-0.9671320790225071,0.08515894534235942,175.65549951879723
151,-0.08165087500418518,-0.8389984870925038,0.2899859782575056,170.75855924543515
152,-0.6548152448086176,-1.0947315835748432,0.960234699596332,170.17146933049818
153,-1.5998166519313597,0.644108047085498,-1.3016116359725711,175.10880920504022
154,0.8827980030466341,-0.39902583347561393,-0.7404754855980803,185.19806613771132
155,-0.28121076605784273,-1.097619593806196,0.015523088966868359,167.18804167762923
156,0.17163441774087992,-0.7283772504992129,-1.1223696880878533,176.81149784132185
157,-0.6147151365275683,0.494713790553625,0.27602448071320645,173.1446824603072
158,0.2919918186701683,-0.4004490836253623,0.04280778793439564,162.4749052320441
159,2.142417574958374,-0.07644026351228486,-0.5515128085231408,183.66340333657604
160,-0.8241682221317432,1.4320191836455358,0.01797419334558825,163.7006929642129
161,0.5502379376967502,0.3251170116769757,-0.8489398957619392,167.41650106199282
162,0.7013208388690906,0.5889298007578991,-0.20590874368952175,172.14480922339703
163,0.5979619971879041,0.1134144862779406,1.3754799857915736,177.11652787540964
164,0.43595652210907665,0.36970710230048376,-0.9134332090866415,165.5981560384942
165,-1.518420952555564,-0.2380385871182665,1.6282512435872984,177.82502794014502
166,0.5571614934903093,1.5002963690820523,-0.40933407264148447,190.68654726231452
167,-0.5125165426754509,-0.8076578254413866,-1.127228743358227,168.61072039943983
168,0.1829455305176009,-0.5074093253747954,0.12663150905777842,165.46204090079954
169,-1.4831779930953342,0.21894134424344824,-1.1978970052331366,171.23289330428534
170,-1.551383482394949,0.9372758322196476,-0.9596773724573374,193.62751304401695
171,-0.3583818687468042,1.2231048336149908,-0.11803790350293812,184.84725770095105
172,-1.7261886156539066,-1.2800480400243284,0.38010986556526427,159.41117386330103
173,0.757993240633271,-0.015832601992209355,1.1341944924673453,150.35246291391348
174,0.5810718796345019,-1.4856141702187802,-1.9763920725629183,166.5999157279214
175,-0.2544301042670711,0.45188550555156176,1.1582864981921719,184.28625270830048
176,0.07250177003879514,-0.35841382667494004,1.7258820585055956,174.8402021264855
177,0.5630660857560442,-0.06269086012070063,-0.365744424811784,178.1323278193574
178,1.8698570462139876,-0.7462287875443218,0.32998299017007016,182.09457784099763
179,-0.7296420559608625,0.5727964645368531,-0.13927302388944202,177.89814825619695
180,1.0393382333376295,0.33198401343464007,-0.9463196891394909,173.65182723471273
181,-0.3822553443891943,1.612797915941148,-0.8135185374224494,169.02877534772057
182,-1.7496685390308464,-2.1341366358807616,1.147031029077771,187.65042693351378
183,-0.8974829954594813,0.4518513399406816,-0.9233338855627448,156.9974699552795
184,-0.645499939576877,-0.22128152043294033,0.9328048503190358,179.81491665382075
185,-1.1316130111117626,-0.3591849953336028,0.1185722403859734,199.766254347352
186,-0.8634359788667079,-1.0207253696883263,1.0310695158063716,177.1411660544816
187,0.2278426905261521,0.020332860271876294,0.6560895143034748,178.34073641115367
188,-2.544580034575132,0.22542482225259602,-0.0018581937845387965,192.0516985480187
189,-0.09022971446895826,-1.7556028229445442,2.047841863633746,174.82783027340247
190,0.6850659771798991,1.3174950949510336,-1.2200280385924172,171.11271364735998
191,-0.07085377008234377,-2.293323628008016,0.9985937691010293,164.31724912813905
192,-2.3612014879048453,-0.355442636368004,0.9920526014256406,164.51883413864752
193,-0.13961087765378358,0.5556835500529171,2.103752028707753,171.15251039766386
194,0.7865036539911177,-0.1447597922045858,0.4167503678755529,195.40170950394076
195,0.1824055787838767,-0.7744955822494495,0.572824163874031,154.88042711808936
196,0.3658387825052584,0.7530404102998794,-1.6519211101718458,152.72253402161599
197,0.14355254737529755,-0.335922347680205,-0.6433389908127298,176.7007114221476
198,-0.7187239007409927,1.0050520464560717,-0.2502176004658131,160.92651296270938
199,-1.6923307516527784,-0.8296389360610547,0.2116025870299001,173.0188706402267
200,0.9650607217187765,2.4721854131290595,-0.260959214601175,179.77267642167814
201,-2.0228312977748386,0.6609862604448437,-0.22833047046664742,172.07020634863227
202,0.788530064035433,0.8790462227420129,-1.3265008612680138,156.59766824321522
203,-0.21541541276972712,-0.6815982364678389,-0.9414159490646914,187.44176732284677
204,-0.7287487644636196,1.100348326511727,-0.4604370696944416,180.5878531583275
205,-0.48920581139966485,-1.2781899540999766,1.312343756971133,177.36446785046337
206,-0.6466951975021873,-2.8408021538530677,0.4210580919608493,163.26928606842333
207,1.071377622384204,-0.6820222569624891,0.6208227551157917,174.93711585140858
208,0.08962760074651935,-1.5448610764844937,0.05768201179733884,159.84375184680886
209,0.6645195792586217,0.9819323453542198,-0.4223946399108431,160.89695202443258
210,1.5345130103923097,-0.1873569847195978,-0.19287312945010468,161.0637360835236
211,1.9309462602123693,0.5707268834519259,0.2097323716970506,193.7331665733563
212,-0.019857087894212443,-0.24666124781469598,-0.6779149961770122,156.71875774256222
213,0.6595539111495234,0.16888719807161157,-0.4821873823249192,174.44738777961484
214,0.09454373938331997,0.45215102500817034,-0.4449276544414333,178.1912800431449
215,-0.3823242809890503,1.940024950683747,1.2052259197278785,229.8770886321767
216,-1.4410472834171322,-0.5104071250609005,2.1727307972449523,180.97744238335662
217,-0.7907949209796945,0.024904682201686377,0.5921397219108719,187.05553220880645
218,-0.39548641039655535,-0.36794861243135096,-1.2330266752029997,205.6726738526911
219,-1.59855414633646,-1.01088127309951,-0.4109678023446922,168.35947546915662
220,-0.9795451719620571,-0.2976738193597427,0.12146286587639979,162.11037100601516
221,-1.4673670024396486,-2.9298766751998535,-0.4861300269582653,158.50422996361317
222,-0.3114464400725462,0.7275571500218919,-0.11862942322931316,186.09124316500885
223,0.12021212073346643,0.026611891506378,0.08327119428380922,173.65528500381345
224,-1.2609246292888217,-0.6912486104006244,0.0017044705590833356,173.2054944899562
225,-0.33765927679012525,-0.4229565654057092,0.3082270761367139,173.02392457514793
226,0.3022798932962695,-0.7554913656920615,-0.8267482011957225,147.99033330708062
227,-0.13243942398546316,0.4237570808446843,0.7756137602161979,188.31892791104767
228,-0.22177474753701495,-1.9851528613103984,-0.01223170489067869,207.27625127360213
229,1.8014670701948399,0.4111175310170169,1.0523284020800674,187.79711678521932
230,0.5575559043540371,-0.2093418701050728,-0.4979146022212322,204.95325519992986
231,-0.04372140903212806,1.3022436144077723,1.037156239484107,186.4149868175992
232,-0.2408533166694525,-1.4941427232555236,0.8646528322984017,192.25686042392635
233,0.40350705966297334,-0.1330333336116595,-0.25565775756041453,200.39576363818023
234,-0.5055590938087564,1.2996411501807923,1.2219729159281394,170.7528474746588
235,0.37491374009671646,1.012245834087403,-0.23435369978611698,188.41269371513704
236,-0.14329383604587698,-2.1817516469088853,0.2433075877463353,179.93082293991503
237,0.018751073466656453,0.43530527314064377,-1.8611968351953132,169.07351019932372
238,-1.2476968645913957,0.5829251538048642,2.0068740986976947,164.9553821729998
239,0.927985154369371,-1.2433719373707337,0.1992536263514331,204.6061108823783
240,-0.7069657825408064,2.9508191601822293,0.2165543427714893,172.98290201946048
241,0.055172231067669435,0.7994006450215142,0.4312362737132844,173.99971351931362
242,-1.4389243632997144,-2.346955127357989,0.34378657916382765,154.68658209887545
243,-0.29514279051509856,2.3468423880903324,-0.20855200202777827,186.8630331813765
244,-1.5939610705885103,0.11556256671753724,0.17805802005647076,168.5079419997282
245,0.30914875930013563,0.4104721739650718,-1.4288127039670735,191.4164310287772
246,-0.9999349532639072,0.11017064528235634,0.04952996821252713,171.79850040875263
247,-0.6826222081726323,-0.9750321310301022,0.6400238716473042,167.79155388011367
248,1.2932220899459355,0.9610255520211434,0.5119945572177718,173.22452573086713
249,-0.7653031610262918,-2.4271356780418754,-0.04786388388695484,168.79612403903798
250,0.16272057726743558,-0.700115546992281,0.6953176229482514,176.15451539851148
251,-0.5229142982366437,-1.0025625080620546,-0.6648708115449505,183.56111835706574
252,-1.5883378955676324,0.6400709076070303,-0.09257555662363516,196.6391655220619
253,-0.6559333025311921,0.9303256020011031,-0.6526893353385166,152.5119583872688
254,-0.06674342775026192,-0.8161782661163333,-1.1113755697547998,192.70996332183665
255,0.6053314757076984,-0.7004658175625893,0.5424276029610937,169.89336298535667
256,-0.3061901060491787,-0.7471124970152535,-0.5207076394163277,160.66019784167415
257,0.4567141908063774,0.7170899570843964,-0.5764450805027899,184.9933679641211
258,0.16591962188967757,1.841585866322252,-1.297806895010483,196.11712895214853
259,1.6860700854767905,1.4526241515993594,-0.9381391603668847,154.58084392490335
260,-0.08221241707573998,0.2942866757010821,-0.19888061446924157,161.0434403706011
261,0.21233582050156768,-0.6414484511928278,1.2340934234356682,184.04349876223648
262,-0.3186576496594298,-0.895511019425477,0.5769585864563773,172.76522402809164
263,0.44968838586055526,-0.6007331815669991,-1.952869193934844,198.73601299640683
264,-0.5241957182486272,-0.5664240567340125,0.6063166718409757,162.51359892104077
265,-0.38428098920901016,0.4813944476727935,0.27088372946857725,159.29791850562552
266,-1.053769147658656,-1.3941354034085212,0.4256935842896729,179.5780150638948
267,-0.7360860712284648,0.554102445910084,-0.038495634080270937,167.3168516781859
268,-0.6102318500094278,0.7824796193845763,-1.6041070291004742,167.71085910947556
269,0.43744343729446783,-0.9906431705408458,0.2286817695235587,195.51453141337865
270,2.041672655801414,2.0399142787988063,-0.6968978767320491,156.51836384133904
271,1.1825252726091455,0.01434291387207289,-0.08808539759957824,183.00637860651003
272,1.1620381476012822,-1.5490765693879052,0.20991805148199405,184.30365895588494
273,-0.49840070692120353,-1.141336682467678,-0.5755332779676176,165.61526391051567
274,2.197588304782919,-1.7003307575683533,-0.1405930523468507,182.78194136274794
275,1.0803600555599893,-0.3361985311872662,0.8567984574189099,172.31392857930575
276,-1.5602229832592132,1.0447532110119537,-2.582058889961753,175.42569206977987
277,0.6521248867920411,1.1965586452646702,-0.9039775232276162,177.3848334521095
278,0.34659063445973853,1.0700817804477845,-1.8890769595307817,180.09842828814578
279,1.5949834011061905,-0.8109270170200946,0.7235098483666287,176.7194105354326
280,-0.27454492480960324,0.2714766391822154,-0.5330194135281113,179.98842892905586
281,-0.10159058904015496,0.4432754896399263,-0.4924002106998532,177.83586397983117
282,-1.9664833447174008,-0.2925217004956422,1.163322278203815,160.09857807919306
283,-0.20266414746827474,0.46602341435281724,1.7976025421601096,159.33600201778245
284,1.2846833566696516,-1.4399569351856838,0.01752243515944358,196.76375519685664
285,-1.193936654178897,0.49815119004563374,-0.005211866445756168,168.85365867304924
286,-0.3042494731380919,-0.6279322954140999,-1.253333389458546,178.78360300447343
287,0.6341931916157216,3.3076849377292543,1.0052452815130253,162.201500833576
288,0.2662741120115365,0.22827615738216958,-0.257075253797532,172.2150472125615
289,-1.357695200638215,-0.2592505613409814,0.2926210326549406,177.05014857813913
290,0.8688650401092323,-0.057766656740988256,-0.4322287396983638,185.97426073115528
291,0.5896798601400972,-0.6415928866774668,-1.3178113625310601,172.92057732330133
292,0.8346446853360471,0.8410939999366518,-0.5039405463182913,191.015576279446
293,1.3697871192334203,0.20891258958236894,-1.0213523011477506,177.26314217987047
294,1.3660444037501573,-1.205925820776525,1.4656241847442195,181.32778892568737
295,1.0403410531492179,0.7735857698021653,0.6563021029616073,178.0997217063799
296,-0.34226569927463735,0.006129451271430208,-1.653320264288295,174.50289883828415
297,0.0866648946860106,-0.8239072876600193,-0.3493254093969406,163.33146685747033
298,1.0148519027939435,0.7768548549852163,0.6407035527507192,155.63147509339024
299,2.0996489014149486,-1.0843194251884258,-0.12236473374111671,182.62845425268927
300,-0.725092931735365,-0.7539620261290871,-0.7977504401441308,185.78889722673708
301,-0.8242100696746562,0.32476768602406203,-0.19290182421896865,184.6180540379734
302,-1.0618601368855145,1.0925713107694706,0.2756240683092795,154.55469589704052
303,-0.8725171844889124,0.866688462960272,-0.17845584478935445,169.99164104465305
304,0.5300927459032734,0.5646260093095355,1.5367176404944094,170.36732353744924
305,-0.25068238669601983,-0.13573381565186848,0.19863352556716876,181.16637425362345
306,0.3585051171972118,0.15830790290837668,0.648150622104201,154.05466388703383
307,0.49616449213648117,-0.4642018491562217,-0.8901208178741687,189.0424006202889
308,0.8979804831808365,2.3983132714116144,0.4860295977468764,169.3135966946269
309,-0.24141305804175467,1.5851465077741094,0.36856157399133055,173.94541856389068
310,0.8540092637535711,0.5398183874908394,0.7486037062247677,177.31969796161044
311,0.1897153257381255,-0.15515528307785434,-1.7146113297166476,177.15675925349368
312,-1.7048580139642269,-0.01818046694319603,0.025520074519160572,173.09278261149345
313,-0.01191435056402449,-1.2290511303838891,-3.2939476292646166,179.81115194162635
314,0.7153708159337933,-0.47978810515162007,-0.6701465333590246,158.51718067755442
315,0.45951913873225547,-1.405387357389046,1.1110214355612258,186.4704597032716
316,0.6443610496845139,0.18556693864526203,-0.8786822442817485,190.64452564620615
317,1.1042934978560457,0.6489829377499665,-0.1996865112648711,177.65047280432822
318,1.1821171153223822,0.1329862060833193,-1.3954473061921417,166.57630871510463
319,0.31407055704179215,-0.435432822938133,-0.016626658485140475,185.92612067210175
320,-0.29333566854015425,0.3037813056552001,-0.452460234190775,175.6367911508616
321,0.8953412200152205,0.5243906404283117,2.899867948623122,185.4919131134803
322,1.4228264542931632,-0.3032438315690602,0.554833634331222,185.8624005283461
323,0.6897885567240407,0.3310804928210058,-0.5409465346319603,176.04517720815807
324,0.8119255889123508,1.2700370145449604,-1.3786188977050038,165.4006768597342
325,0.48847217566918616,-0.538268229360979,-0.35008702429879146,196.57792050734528
326,0.7854394674215828,0.7107652503717613,0.20943491464107045,195.30066564977218
327,0.1749172107165042,0.22690979101195577,1.6116311451039504,189.0663133166829
328,0.8115975332959073,0.5399046751379865,-1.5965257324714048,187.79031379595907
329,0.8480561770431608,-0.4566161909502323,-0.430160847943913,179.2466981628059
330,1.1516475702094255,1.1540906794250356,-0.5604425291618829,166.90656023887135
331,0.3617259631532046,-1.8769883687638924,-0.14471655992292445,164.11098190554335
332,-0.41916234597270047,1.3808952287822007,0.3029845402352627,183.39222337547037
333,0.15997658560708286,-0.517224469068798,1.169710270523984,172.77826571582224
334,-0.3388276975938654,1.6942233322723317,0.1612291072261249,207.91076573580284
335,0.1614199027856456,-0.6786561563485792,-1.0223252779239462,182.87294579313567
336,-0.9987446435032215,1.569791990210989,1.127634963093538,176.64667102228643
337,-0.11510440847604267,-1.450882492552613,-0.2974575370261775,198.3808191419919
338,-0.5528593488565526,-1.1722030586126553,1.3006589442168737,162.99630997507614
339,-1.1301139166189416,1.4920999417633325,-0.23391929298107064,178.7157750146142
340,1.4295047746442011,-1.1832520756456597,-0.2634970692330987,180.47078380751375
341,-0.10518206728743998,1.84767458004239,0.7980509048153117,186.34470953203137
342,-0.4493987938485112,-0.08207962030253399,-0.6478637837913007,178.1850749892477
343,-0.8015253153902673,1.1438599251780979,-0.992208201987183,183.6299186268402
344,-1.070747650864716,-0.781277720026425,-0.0030834230851870007,164.17670557106416
345,0.45742288176011126,0.6283697413448969,1.2559607808036455,170.43606650817588
346,-0.8921241517948083,1.6451851302425886,-1.10083548337807,178.71931043129516
347,-1.2431033891718128,0.27771089258645487,1.1297162363620772,158.81671874728087
348,-0.30119370933711465,-1.4273765335282107,-1.320138398468632,169.2688094680633
349,-1.3207980966361734,-0.3379386094817799,-2.4308732622447358,186.20448068495037
350,-1.5124203251492156,0.5313353453020014,-0.8076309376644565,176.22895928526685
351,1.7610424176647934,0.15237510673963808,-0.12385307484093243,177.77924956941234
352,-1.3728221530861922,-0.3192572559775918,0.4223875488562434,180.20402496928932
353,-0.606909218068385,0.4890405389134546,-0.9690996920083519,163.48695973792266
354,2.615974161750477,0.7547219483006838,0.5676880179099525,160.63585635625236
355,-0.8234303717064184,0.5190499566911618,-0.2248714597135951,179.4870023478201
356,0.06078179894681299,-1.850147424599216,-0.4117431028524526,160.19442672085606
357,-1.061669141185315,0.22652664069814846,-0.16414074162431835,206.74404824229367
358,-1.894837152048329,0.6083081007450228,0.3878897253347989,172.6401742486507
359,0.20513224292390525,-0.23136512406292103,0.20053055911948184,155.38926970226115
360,-0.1721681138686794,0.972065037049255,-1.5101254021488788,198.2201695372786
361,0.7079362931867424,-1.212008163251555,-0.736490311365311,194.1020901502096
362,-1.8161150394487888,-0.46604449641033374,-0.593930562885686,198.75699610640604
363,-1.8470363603815936,1.5365197527216603,-0.003746094916651078,173.30962700234156
364,2.568130243954181,1.7789813549946152,0.05936041650205519,157.91599334238043
365,0.3576103975290695,-2.5094068439795048,-2.4182817937160954,168.68688764193374
