t,x1,x2,prev_price
58,-0.5784346136828811,0.08739248145958066,168.54683595073
59,0.44048628318297245,0.24103712653076323,166.81073150450817
60,0.35228036656633843,0.07562087021646399,151.42972518913098
61,0.5783133594384937,0.22685291813379208,165.42759571826707
62,1.8573708301427156,0.3527456322766076,152.60299267475574
63,1.3151430358023761,0.0012500655090878622,143.91118683422167
64,2.585066855551532,-0.1468758222993833,133.08670153102833
65,1.0248417290691154,0.6892660603104234,168.1676117616583
66,1.33686402576705,2.599544921364924,161.45192556575608
67,0.19273298014878082,-0.26890282638436325,162.0307583684596
68,2.456597986986966,0.10961329537190251,156.66456594367267
69,-0.5780951478208227,-0.03203614681182193,133.97602953335954
70,3.15562928315982,-0.7755755287602256,143.59382401849084
71,0.20488604884920925,0.03141789903155863,160.4763824785392
72,-0.017745973250336,-0.1370659007135061,148.74198055480915
73,1.3702986347340929,0.6311280845509911,163.30313225902822
74,0.31514496310631435,-0.19839439585409355,142.71544003830735
75,0.1965992736296438,1.095206951971301,149.87647311252962
76,0.1990805888857523,-0.4871573543223725,165.56962071954175
77,-0.1955309487044361,-1.321882438725479,162.27764050863328
78,0.8459660766182703,0.8165459987997863,133.74253927538342
79,0.5158562618985068,-0.16260526991940186,147.06179225545745
80,1.7531582893666555,-0.7061829965141089,139.2268793599221
81,0.7961830087396002,-0.62415409899014,157.81771984307312
82,1.3157352280324117,0.18991627004815334,156.05406184891604
83,2.1339632917185103,-0.06393284826309845,151.8655563356452
84,-0.6549420148789051,1.521978097699145,154.66732727140058
85,-0.1957723654206418,-1.3287315009292358,161.3284079894797
86,1.0812437319289308,0.8519607819211054,153.0004298210149
87,-1.2271293654681248,1.401724647012121,167.36965604904222
88,0.3899025887894122,0.8585524153876486,167.7076893496156
89,0.27522474762548865,-0.2221673113380244,168.52337924629944
90,0.4236283369070619,0.012582676029211752,165.01683766105086
91,-0.6758087626099116,-0.25173397353686555,152.4738606828282
92,1.1513102151035282,0.09355048139984369,148.51295257550476
93,2.357418611538882,-0.5236241651081506,158.1792273311273
94,0.5913609330441149,-1.325746122098823,140.33854419488566
95,1.2665843159750685,-0.4493075639508559,149.2209553261851
96,0.41422902066542855,0.25779003570193,159.80670559737362
97,1.9507696281142888,-0.16686384498354895,155.8777380302636
98,2.3362135341716863,-0.11612225872882703,149.6735459794958
99,0.20150227535430898,-0.7302811440247357,149.63655514916536
100,1.0255290032712365,-0.24730385826215467,143.65292001961325
101,-0.03741150618051847,1.109967788843376,160.9044719940842
102,1.493350998298561,-0.3049741859366311,165.78676421806304
103,0.9467230243551548,-0.4459114391860014,148.2926031671891
104,1.6656559305976346,-0.04990483038510578,136.45600080699614
105,1.7052745631184605,-0.21782215703948934,147.68876095785052
106,1.4211015432825105,-0.39464332126096047,169.51394082364905
107,1.11893275975049,-0.013526753166899172,151.7336647609164
108,1.2974358107819357,-1.407554171576099,145.64812922406497
109,0.14197798239934356,0.06965474136916018,151.63397652721451
110,1.484377595331335,0.14365439824474746,149.83657579764935
111,1.500134484868631,-0.10504597111040795,148.68755487723544
112,0.41129501374788147,-0.4311290437041949,164.45606981309803
113,0.41438556278854544,0.9271299361262543,146.9213501255909
114,-0.28248601411045393,-0.8054533910550316,157.13572147172192
115,1.4223203150928487,-0.09299476284330799,156.05271083587309
116,1.0936337894673565,0.6451984634898832,145.24217678717406
117,0.6317868274939187,-0.39855717438446797,143.9412159632338
118,2.12994520689033,0.14692495910188938,138.32543225338486
119,0.7558443560857702,0.007846023412491108,145.69374437681452
120,0.5131211604209909,0.6350529984099214,152.58347307837062
121,2.014155405057194,0.44580249364533703,153.10940386195495
122,1.122295589340667,0.009007894461536832,153.73295676610118
123,1.087815585034954,-1.3893474723455104,154.56029478016666
124,-0.10561840552161161,1.1301656131702806,145.2575723537354
125,1.3124403306917078,0.30745562014195554,160.11565010489994
126,0.09528698898072041,-0.1971015794315465,148.28490861886874
127,-0.28838949441993544,0.15388992143834226,138.81056958742133
128,1.6669899624393985,1.0675670607416243,157.79786661180793
129,-0.6021202600350342,-0.47667971642024554,167.57129413444
130,1.1950363130085877,0.6206611485965956,146.9873141527151
131,1.9911202048762475,1.9514715687468929,150.79504880466544
132,0.4194927840044256,-0.054170884729852826,161.2035998705611
133,0.43417331667595016,0.18361015831580518,132.14443002545315
134,1.5770882969133733,0.2367854383218591,167.14605144896782
135,-0.32552024172185745,-0.7177790988070787,163.8762610824379
136,1.7667698566161518,1.1626279836622226,164.49804775720278
137,-0.19246027048035086,0.024579801749458632,152.82029556107327
138,2.1882458096789454,1.5694149598683742,144.6728407822877
139,1.8335116111485217,0.42915258264221734,157.6805407140723
140,-0.5717049365423856,1.0134152797835425,145.02723131068444
141,-0.4658553298915611,0.03803455483240996,166.80214359670398
142,1.2291231853849143,1.0884982004000292,154.01080507297598
143,1.9418583461882206,-0.3005034157274934,163.048685344872
144,0.9528694988111729,-0.005228668255550279,170.46468081270163
145,1.699960977334354,0.7783808193715039,157.33877031875883
146,2.1339395021407705,-0.23025640828023158,155.27909857858012
147,1.3941303925044564,-0.016776055700780276,149.30193821100713
148,2.1707340789546663,1.3173178129674563,168.27781236796525
149,2.7028579452147365,-0.7850927412019257,153.94689358117117
150,1.5630765580334307,-0.1188152957866725,153.13703240426432
151,0.8917486864564084,0.20922869900759464,154.1777495557052
152,1.7520307456853423,-0.9244655838244237,153.06028572362834
153,0.1126240519415147,0.8821035830035279,134.84570588887232
154,0.41635341173614837,-0.09436666233985046,154.08025363514193
155,-0.154558583941119,0.997164159219748,164.1798866084148
156,0.339528624537069,0.34274189206855343,153.48437698991316
157,1.2045913023755654,-1.007806671762406,142.5854156963145
158,0.02050004738250022,0.20449318968569227,152.007437623188
159,1.492528818763063,-0.05268964333130048,157.00923514869228
160,1.689537562683605,0.027202456184766802,155.45070726442574
161,0.4440859145130005,0.3666362645262935,156.63209291129454
162,2.6831913104667198,0.6724874079722568,153.6822967360419
163,2.109672016816325,-0.26416544542271936,163.68769199149742
164,2.4612068367682833,-0.28993204658226995,158.26590096644713
165,0.17428291785664662,-0.13763653035439055,149.70744258953204
166,1.6517767690586207,-0.5332149639409826,161.8629925735753
167,1.6113399981512084,0.3011469838898071,154.0484106364043
168,0.4437389717606365,0.013677633976016138,175.48643978075978
169,1.1401575634346013,-0.15248214384071496,159.36007241950745
170,0.2362102191464075,0.5506854470235574,162.43241407752956
171,2.3206019838115957,0.5502134835149944,170.23092865744752
172,3.1461802387809326,0.3130081855365177,163.07538762920748
173,0.5917185904093154,-0.3922396977963105,178.06488577898676
174,0.14322533911099455,0.24876178391657097,158.46645954799556
175,1.3415253238645022,-0.3628799796413976,157.45253829288808
176,1.6807608028997776,-0.4005339560618453,157.78160647937042
177,1.2954347258318457,-0.0012474717582405279,161.85526962981214
178,-0.22897220877179092,0.10136449708488797,146.30306429195613
179,-0.15974526262247046,0.5060507968845219,155.06255748471307
180,-1.957550058922723,-0.27785668110526923,161.73284272873974
181,0.4751666655936254,-0.582759819424838,147.92634956296712
182,2.551204639654431,0.371111647023618,158.71451455619427
183,0.7292432460613567,-0.3404935492547553,146.60605544254395
184,-0.03650879314645117,-0.22198821229156646,148.2160893510217
185,0.8268449018680424,-0.4515143373959836,161.54879647471012
186,0.8489481430044812,-0.3542813410074421,157.81293195246207
187,-0.04882740612605807,0.7417697819093556,165.48099402344792
188,1.0316111764719131,-0.03700834283037787,156.49924530903772
189,0.0035397849914349244,-0.7986511713396549,161.04291824582225
190,0.4152263275081256,-0.6857911519855988,156.72838474552285
191,0.5295895425054251,0.696862421292966,144.9049599456399
192,2.628107282294705,-0.19029189379352873,147.45959307767785
193,0.9243708665193225,-0.44669022083408033,157.2136400767524
194,1.7432538965700664,-0.12184671236416433,157.0335071478714
195,2.096060128649561,-0.050966935584980715,158.5399458078809
196,0.42307029069643787,0.4719625219781662,148.04563464992447
197,1.73205980863297,-0.08209082524662388,163.45753738356598
198,2.798474787271628,-0.18120655061351146,155.63906850961834
199,1.2650788286851138,0.10448386672933735,156.05087810397254
200,1.9413956598812407,0.3348272985002532,170.98753909846985
201,0.6345561091809662,-1.2428825939293133,141.39883916218784
202,2.307280941428997,0.841932632500064,160.04909825684598
203,0.8565305505597691,0.17213157087633502,148.95478314070917
204,2.6667199375297383,-0.29967558163801644,150.24376807510944
205,-0.4481673847187584,-0.23733563919816203,137.24287110710426
206,0.1068696928417684,0.8415763760321747,159.58235896393865
207,0.5787196209251453,-0.06924271283737869,160.39710883552897
208,0.7278748797901493,0.9313674128991865,139.78194630383766
209,0.36313489996251036,-0.3797927988837933,162.78234663198302
210,1.1073157436224468,0.21349145619809717,150.31820208427607
211,0.8097333388985151,-0.780344126310055,153.6518888577336
212,1.2837830182818628,-0.09235037956569975,151.6760451033242
213,2.6110344079486545,-0.05954144441408175,155.77071009595008
214,0.6920031105985371,0.6818677146806177,159.2753690571348
215,0.2433710845276824,-0.12678366746382388,146.56247125122863
216,2.456783989280464,-0.41258085618176626,162.4628356534965
217,1.6013737499106133,1.077540763434544,143.2146280538268
218,-0.8344642044553645,0.6923399230925225,168.95132210816686
219,1.07384216032008,-0.31315797233038345,150.53644908713576
220,1.1322047652345313,-0.1336892047186696,148.2629700608129
221,0.17602721169365654,0.08148973547080053,153.5057862676441
222,1.5342010541004427,0.040624660933246015,158.98071671982768
223,1.8030548745766335,-0.11865113581007372,160.14760781110664
224,0.5535763544066555,0.09172345388478986,141.3233164756495
225,1.9000199997307967,-0.07519279643020317,168.50469468911936
226,0.40865757739706,-0.07919966459502802,157.73073685133087
227,0.8543906974997529,-0.47985069128919494,153.57635874193477
228,1.3767842267916075,0.7973380181177634,149.73805967028932
229,0.5620316203788973,0.07062162622047911,156.0570694018502
230,1.5319617705152637,-0.1482997930259343,161.51745371496176
231,1.447011920946793,-0.036419673006389326,156.74060944093102
232,2.137515929895601,-0.223039015380798,141.11806370929344
233,0.8386548750893426,0.9723483385522181,158.91960132554723
234,-0.4060075897814541,0.0393889078519744,157.53668579846354
235,0.9392349158888661,0.46785180465643966,146.4877132954731
236,2.416043164713421,0.2943577399339878,159.06925549847398
237,1.081628582348081,-0.35998794567470993,147.6015677216813
238,0.026833103187120178,0.27841595916060513,150.75161240235605
239,1.2152018639226159,-1.1091124865862656,157.76097168849338
240,-0.3595111146159258,0.5088781646838247,150.54844185785748
241,1.238215202825681,0.007841556730854467,157.39536383507559
242,1.0099040692750638,-0.674366611570828,160.39873958596993
243,0.9274876758948462,-0.8985925257149397,166.86764131184208
244,0.24372214621122334,0.561465999025731,168.38541848344968
245,0.9410622335077496,0.10831764525501593,139.05331391588376
246,-0.39870946890998815,0.19901106174533162,152.28655795824068
247,-0.07862237665592242,2.1776031247139787,157.20411745356796
248,3.0177015943063017,-0.16298047629161,146.46933038641862
249,0.49496888669354644,0.3363332070160599,144.8548186509385
250,1.1888299118340155,-0.1035753200670754,151.03052333507415
251,-0.47656884554611545,0.05137222444396115,170.57976628103432
252,2.1292646955740566,0.5181908861481228,148.6194643711188
253,-1.0881190298220798,0.22725421344696045,146.78236703407615
254,2.4646007305246114,0.21332795356684614,141.67635230285228
255,2.3540050604017235,0.2066751412528517,143.28825615764458
256,1.0649193444317064,-0.7258185083365818,144.7646605915445
257,2.239818898094402,1.9274785599840425,167.06990001911495
258,1.0312951404278525,-0.2558967551951633,156.2060909908367
259,2.8339805039756056,-0.1802576624870099,147.0118368387958
260,-0.354965803134901,0.3524281951934629,135.34213514148001
261,0.8642129861726504,0.22969919466526914,154.67802370405602
262,0.9533915227244373,0.008081639751207063,144.57762730095837
263,-0.39100044072780116,1.8548623714485093,145.448868235627
264,1.9031040297711432,4.294043844697205,141.5380603295718
265,3.3884948249598965,-0.9011995347876294,155.7918520077597
266,0.7817996621838883,-0.5635165464474399,146.7964871756511
267,3.0977494099944973,-0.3953732163426075,152.70087848688473
268,1.2620720670179149,0.7098197495395991,152.0957813170783
269,0.9671974728137154,0.7808935989376731,155.39248158609755
270,0.3782284321620232,-0.14900546023918965,138.64744268792512
271,2.6602941719736037,0.11039459516769515,164.63771718207255
272,1.929676570681743,-0.035083337050072494,152.94833434941927
273,1.5140202380745256,-1.6004622858475974,152.93719269727623
274,0.8292516164931671,0.739577406855833,151.6976964338431
275,0.8017253605528349,-0.4330027379308893,164.30836326616858
276,1.169293696628793,1.088552967778135,160.9860396845798
277,0.05694205236568717,-0.8125062242381798,153.79524547351926
278,0.27075222433274204,-0.02042075700829985,138.35115816581603
279,1.4784720085995933,0.6722248965170801,149.09928825297428
280,1.5685865047278176,0.30926391535856773,140.79980728125614
281,1.4470396357921476,0.08137619715396616,158.73021669651672
282,0.8829084324101453,0.49297309967490294,153.76897037649965
283,0.9623783019004617,0.13093820017547841,147.13765593318342
284,0.46999127607464275,-0.7603427774363963,157.6719230715852
285,0.3547378197516179,-0.35358080580562923,157.71904540570907
286,1.3242377436653843,0.3376844083863056,153.2057972033817
287,1.1896043732013566,-0.26561275350604696,156.07957283224692
288,-0.08590550460539026,0.07669054779931114,163.46622962379456
289,1.7098641254962752,0.6633218612291706,168.77581718695245
290,1.6865535348728682,-0.15468420436067765,152.14090388701152
291,0.5514042954276839,-0.2956066442433659,149.71838504236288
292,-0.32404823730859666,-1.128454468635659,156.60228837422838
293,2.067310105651921,0.1777989419567249,156.8151723350963
294,1.2521481050782515,-0.41100891173435183,148.11213588954124
295,0.5143892502846842,0.19568909390109346,158.08145629606557
296,0.4140954563679927,0.4729872912047708,159.09287151807357
297,-0.7591050827147261,0.0758433503288777,140.71614474554914
298,1.3841741428672516,1.3009008464898655,128.13117026339958
299,1.4072333298854531,0.2112282055588956,143.34556813092587
300,2.058782387678825,0.17453641635693984,152.9929601143084
301,1.5380963953191567,-1.7507942199028248,148.3874133576946
302,0.34892125406689256,-0.09209160843631366,163.96198830785823
303,0.5411076405872399,0.3072549833330122,157.98699276543468
304,1.1513733673549773,0.08624072755914967,165.2446390049142
305,1.7868607267759749,0.361518754172241,158.42685867448148
306,1.7153702706008875,-0.6864945147620264,160.88427935827391
307,0.7487184598013251,0.011853470894270579,146.95341368345774
308,1.711037656511006,0.2920057625894048,161.10258999461888
309,3.1787603946645953,-1.3577046393758303,171.59738406717878
310,0.5373034788190287,0.014488306483760061,147.57603093921048
311,1.279304926905743,1.2698769614441525,169.93205406471242
312,0.42606750098549906,0.03251025767526822,167.02463301354632
313,-0.6589314196643421,-1.436055217865659,164.16349627762375
314,-0.7077899523517579,-0.600622472289593,147.10685498510384
315,0.7343194725975665,-1.8180715145951285,167.38301106842903
316,0.1813603570929776,0.12599729070215468,158.0496891987104
317,1.737609321382324,-0.3771485556606889,144.7659971091302
318,-0.6108138755569188,0.758894015256362,157.99600478520708
319,3.407286918531378,0.124059230220557,154.82700097221817
320,-0.3298899403014295,0.5323787129876473,167.7503656698622
321,-0.7202696594448743,-0.40451533405007,141.58936358728798
322,0.7676115205412409,-0.26618372426567877,150.10093791994763
323,1.5206260163084886,0.015209772279558139,139.93556252215848
324,0.16324383563634248,-0.19370945526945751,158.87789036624207
325,0.2767498430431574,0.5377322391294572,158.1651247728443
326,1.1999275573087325,-0.8074466026063808,158.48983799146205
327,2.307444957723702,-0.1315995003628659,147.3346779764069
328,2.4315189098590624,0.012601035145343562,148.12579751254418
329,1.1900716152216997,-0.15715290547467392,165.7318336694989
330,1.1477805732657838,-0.2685171249002841,163.59286581821735
331,1.421396643337504,-0.1489121181900116,155.84643307332064
332,-0.2391856015042606,0.3234527491702696,147.09557998420257
333,0.7193684666380069,0.3319490436337685,149.2711130335277
334,2.5052736050675035,0.3650748218114285,168.10338243748978
335,1.315621654940941,-0.375851750074523,134.06333778655008
336,1.2035605801565663,-1.1387550990626183,150.7619571743511
337,1.9544884995036127,0.40662708555517774,151.19389730443535
338,0.4029294707707691,-0.6880999240788941,145.26408336040996
339,2.6634678203902125,1.207491538745898,132.93481519459482
340,0.2682779351381799,-0.3527709143824459,138.90558742706966
341,0.7415006958959505,0.02575647596263544,165.91730866111732
342,1.3408407163962008,-0.07815164022458304,159.6346793808593
343,1.226940742081722,-2.2573617365369385,162.61368712262245
344,-0.5777633588079016,-0.9126266659101046,145.35523987902894
345,2.3708547387906256,0.375616241501923,138.51516764332115
346,-0.4391638568920875,-0.5237569777306832,151.24113495401087
347,0.8404062926493014,0.29397208356321536,156.00026465938532
348,1.471397072477345,-0.4184164736492904,157.91313902251673
349,-0.6637129359956839,0.17919763572811814,155.38491702589832
350,2.1248446607987708,0.19772877497593,161.9000761991088
351,1.043603031851177,2.0788900444185154,150.378120127277
352,-0.1507385808376236,0.36998432834580364,149.9843057706363
353,1.736565977378698,-0.39335686934147474,152.52184563999054
354,2.4025247400151217,-0.5531512147899165,158.4669735597346
355,-0.3027383250398452,0.48159817950488076,142.0624035285181
356,0.2542759103821025,-0.5199032443684096,152.8914713587114
357,0.49364251479845156,0.06892531058272951,147.59387356215916
358,2.5508424655852906,-0.12821955862618933,164.28082924249435
359,-0.7386401627092654,0.004866184698480941,164.03201927722404
360,2.779641862751303,0.8708439817105356,149.29658559376819
361,0.5572281764528974,0.10093668490474716,147.82052490265016
362,0.13326456158154965,-0.8098419960385902,148.03719306292007
363,1.7069358850269838,0.4351932295038352,161.83657502905166
364,1.8270210164533993,0.1275277584589644,145.74566767220978
365,1.2629375779239775,-0.44773757824413735,147.27353476385025
366,0.6430261631081765,0.060566796159201346,176.47064715574572
367,1.0194572431581421,0.8010214091508533,165.20754109922245
368,1.489782163498896,0.295494219112425,159.81217010338386
369,1.405496236761848,1.6669243257892101,147.0639099923811
370,2.093562562202983,-0.07728530616078517,158.44916031786957
371,2.081949312641873,0.003430061709435959,149.88686055726208
372,0.6415495331630979,0.20347959590388914,157.8153933062758
373,1.965516414270338,0.5849685942106968,145.14550547788127
374,0.7194534562541284,-0.9261463990262945,136.5059369250722
375,1.6376742227600456,-0.23841581367062034,151.93414242760525
376,0.30988665124681025,-0.12414384314728376,141.38500197652766
377,-0.0667445569267584,-1.1564972535956446,148.75809700105444
378,-2.282979486023722,-0.10492860306189598,161.5961860532032
379,0.197580020738098,0.14844226596447815,159.89002978653926
380,-0.04489751085887206,0.5160937871294938,161.73521526458387
381,0.7260067976052722,-2.14048535084376,145.93806818644808
382,1.0920070403144395,-0.0002474400126599191,160.42086907545217
383,1.0691528025688752,-0.23822902083723496,168.28720827615652
384,0.4729126325015932,1.2555741322805625,145.57465951511253
385,2.8788251488666328,0.10441763817874465,172.61307791982534
386,3.04106713426467,1.687539347335638,162.69833116620933
387,1.5796750618913769,1.1370461834291563,143.64305506274354
388,2.363098115570293,0.3409810348170605,145.52216748883882
389,0.29118644990494635,-0.13173256968892463,156.6175790707967
390,-0.2764978938531555,-0.10133187632082213,161.74956272140247
391,1.9638846097386429,-0.15921383360884292,162.04090830672482
392,1.0082352173397868,-1.3579109500302553,149.64238123078715
393,3.4418587026770426,-1.2709821662468574,155.4801435040412
394,0.02465229242457312,0.7520476113544459,166.38484616001205
395,0.7023816414781282,-0.19488975253293522,149.69518989683453
396,1.4085448456047718,-0.3316796530375456,162.80944965106048
397,2.427444817230337,1.5647819046980354,156.26128858906017
398,2.3594214238724383,0.3160194688082399,142.66792467417085
399,0.16419676040161257,-1.4432662559326361,146.1315697008654
400,1.314622876796065,-2.631615517440411,144.70060529508018
401,0.5227574837004929,0.02860678135092784,149.40595775194805
402,0.0355167710374944,-0.3841285371942058,152.57435993904545
403,-0.20215341453513536,-1.562045426779436,142.69237133562137
404,1.3423711227632913,-0.03526206933020924,161.51590828040273
405,0.9257759422039795,-0.364466833694178,171.48655265036513
406,1.1531493926425347,0.5222303037564722,157.61444799199518
407,0.26295653270065655,0.8957602776090936,153.68658405589716
408,2.503503002940036,-0.20371560858878524,146.11604108404134
409,-0.5068507613384059,-0.3352863413189629,148.4286308437417
410,2.426572019568945,0.3721025437544101,139.6793517837982
411,1.8145004715680715,0.0018788513030331595,166.56474747916656
412,1.4388742998006945,0.47969618912547624,129.94338005983496
413,1.2862785106896764,0.9822513320504028,158.14110743317585
414,-0.09565372676604156,0.10819512184706959,171.3416965533272
415,-0.2981776508894469,-0.41566147143451315,147.69013343137195
416,-0.3922036192471203,0.0270196295999461,154.67787981171497
417,-0.28904194082685963,-0.01569555332677508,150.2479787057168
418,-0.43355905121074945,0.12138573417415818,155.69070230903907
419,0.29699526331777615,0.024683453234136586,151.27019125453123
420,0.3800395317627959,0.15128048143102432,151.57225651833676
421,2.3616263741971304,-0.686785267163987,159.2226412576963
422,-0.5072884206077088,-0.9647740834169608,157.58063690090975
423,1.2232259056783432,-0.5724723275369205,172.90646696690956
424,0.9375098183307877,1.4926725860138441,163.6007866268854
425,2.5926408347464873,0.03218187911807367,162.85005301906259
426,0.44030768458615865,0.1195321976011282,168.76221468330237
427,0.06953777924982041,0.90392444978659,164.97992809525473
428,2.419483230822638,0.3581706962133473,159.60638074109468
429,1.5469936928822225,0.13692644055553838,153.05485996053682
430,2.07443971693176,-0.39342144902680476,161.12104258241789
431,1.1629607114196356,0.19205793379024447,137.3581621546078
432,1.40123971669785,-4.056881974148876,164.71090862589472
433,1.5743422429841658,0.06528896356873465,159.66956353711745
434,1.4941916438505851,-0.21807516634570226,160.99013983825716
435,1.8052366942921578,-1.158478271954229,152.85194480864985
436,-0.8044394594142792,0.04107581100182861,156.91212251502475
437,-1.0735657381945751,0.07147379726989898,151.91914979585337
438,2.5513306301497662,0.10035384634401574,148.09231426973537
439,0.4525954611183225,-0.5706984605524842,151.41675004461354
440,-0.283901671966025,-1.1568595512315267,145.0291085156731
441,2.5914030095142198,0.5659848055804675,162.3450892151906
442,1.6290449443770056,0.6381327580603063,167.8093386070017
443,2.6886206035918967,-0.04790705554801644,163.9128421523318
444,1.5138838223419095,-0.3648593164550306,161.33832254449834
445,0.13284778931127605,0.08996454182459997,164.93465285351246
446,0.6589921893601157,0.7404722570491609,159.4404743427919
447,1.1702280757409103,-0.10152435268893092,183.26906232992462
448,2.752206519087549,0.13389127906608064,156.35736048959848
449,1.335055398183882,0.700496690718449,171.84549756796366
450,2.358643782883492,-0.4258972748745977,154.29276174711794
451,0.7434743723152408,-0.28120301396086633,153.68200865116083
452,2.11658570799496,-0.25582845434653617,155.87887351383011
453,0.24647040155785693,-0.5941124734119642,156.28058080349965
454,0.6843818643422628,-2.706895656595293,144.52198002987836
455,2.2728258375774324,-0.7447362953535457,149.18561995304066
456,1.3261677865860981,0.2298352151414679,153.7785616803102
457,-0.2885557666766412,0.3026211172537548,143.65881477459868
458,1.0986043079849657,-0.002019778102004125,148.7063606764265
459,0.7919102209589359,-0.42538232546290655,159.94773815052258
460,1.7871393253459322,-0.3810382068038837,146.08662349542078
461,1.6208551151196566,-0.0184205230105819,142.44355917439458
462,1.4017658830568935,-0.08843225162197338,160.90871087981876
463,0.17875412333624063,0.4954299176256916,142.20777941929904
464,1.6272775543666136,1.1449827452070958,161.93375389215925
465,3.100480917712559,0.413499965745777,149.1718449328897
466,-0.5261356567342614,-0.11109104099136932,156.53787636372735
467,1.3574969491760005,0.6739198239105715,168.49786797831857
468,-0.048072611728361414,-0.3979309367613868,163.82820133761246
469,-0.23012462813704793,-1.3376468214848243,156.71516420660305
470,1.383282681916671,0.046536696694702055,152.33078099956109
471,1.2457233794395899,-0.1470737927153398,153.73870249259227
472,1.188924789754877,0.27686442770422687,128.1430479222675
473,0.1731633835716938,1.0174537071742384,152.0859843207893
474,1.1462321585339224,0.053304150019192136,147.79195191132396
475,1.2383542887258119,-1.1553043162026861,162.92117040438202
476,0.24067513824460762,0.8695591318755982,147.74182844086644
477,1.527737696353583,-0.3238694126265631,157.26824943278032
478,1.5859186884190377,0.20084215858277657,142.94484914153318
479,1.6885625436324752,-0.431913688330125,158.57934270061529
480,1.1466397424453405,0.3493208964080051,157.18733450532284
481,2.9398422595101783,0.009106593566791327,163.62169688468984
482,0.5306596202272863,-0.0918828920159174,168.5421147968755
483,1.3903723717031955,0.4638841927586853,145.89504275756298
484,1.4167905354241064,-0.4860453410429302,167.66998715298084
485,0.9464457110806034,-1.4936008724212466,161.09875598030968
486,-0.3805107245104187,-0.3392800690115702,149.06492395128308
487,0.6338801642434285,0.6217630479290902,162.15375451596358
488,1.9663809103822798,-0.06634058925468737,154.2887045689174
489,1.826772316884574,-0.6820960353231708,156.3028392221695
490,1.4527499623335465,-1.1655925774133085,176.39767536079086
491,-0.5097572482441948,-0.5758479701498038,144.84870217972662
492,0.22284016394175798,0.0032888374986819015,147.74215974053038
