p,prev_price,t,x1,x2,x3
185.21351062916779,185.17651782691226,202,-0.5542720423180371,0.6682211421077943,2.135647403760012
185.5432134815852,185.21351062916779,203,-0.10049351041772296,0.6752967015837983,-0.12323951144835243
185.39438487577743,185.5432134815852,204,1.3829636123264935,0.6726639161017421,0.3917467479292108
185.1041606127502,185.39438487577743,205,0.6728036264798332,-0.618543451116814,-1.0464634410004228
186.4519486784188,185.1041606127502,206,-0.7182521935109186,2.2519147602997345,-0.6317314876889321
186.67154323290725,186.4519486784188,207,-1.7158070563123409,-0.0469362209429976,0.39555595088923334
187.25749949236533,186.67154323290725,208,0.5005870680575569,1.118426206580404,0.43463070877971177
187.26563800588266,187.25749949236533,209,0.12485625857506186,0.09773798297193305,1.4007185992131217
187.37080775531356,187.26563800588266,210,0.2658497923072364,0.19320765939654938,1.397042293471386
187.44302281490525,187.37080775531356,211,0.2381260651707611,-0.371604131758145,-0.5008498231091493
187.1640012539938,187.44302281490525,212,-1.77789995565637,0.37802268291413293,0.7185860589521115
187.43389544762147,187.1640012539938,213,-0.2064845308056614,0.8235558505969741,-0.6604745019030733
187.44948575919673,187.43389544762147,214,0.4269172924306728,0.3834754238842929,-0.4185741106307984
187.44668820625742,187.44948575919673,215,-1.837570775678361,0.7583811672557316,-1.9932918470241983
187.36928424203901,187.44668820625742,216,0.1672526002860596,0.6645742500909193,1.5731943746645114
187.4369921634669,187.36928424203901,217,-0.5014960207013944,0.32197401001899323,-0.7416356946147443
187.31724102290266,187.4369921634669,218,-0.1159853474006995,-0.3772522187116758,0.34992206955416055
186.98041928369096,187.31724102290266,219,0.4292343952846078,-1.1744573760975685,0.7483146603147093
186.8914554059328,186.98041928369096,220,-0.037208837601414205,0.11580599877210514,-0.5246551053933578
186.8258849978762,186.8914554059328,221,-1.5666744797289687,-0.5633486660619677,-0.6518437335435507
187.05001688006246,186.8258849978762,222,0.4793739774563973,0.29593779352430133,-0.9484121176374135
187.67993120604413,187.05001688006246,223,-0.12168468929456558,1.2977693743372052,-0.9637533578417097
187.6141863340006,187.67993120604413,224,0.3822118474595952,-0.9148226960204913,-0.7426375356793048
187.48855155774584,187.6141863340006,225,-0.10523556888732705,-0.5629338053277017,-0.9683442397767721
187.30467280604762,187.48855155774584,226,0.5295065621247631,0.4774916272487289,-0.09156598131195814
187.19310323398608,187.30467280604762,227,0.9571207338437279,0.6533942145109436,-2.67219200666719
186.89365372965747,187.19310323398608,228,-0.1043339051442047,-0.6866294605827838,0.8623212606158617
186.8412794494569,186.89365372965747,229,-1.2656760342486506,-0.08448574179604987,0.06503019605177919
186.61467658647794,186.8412794494569,230,0.2391313836045287,-1.3506485934226182,-2.13792069300147
186.49608786551778,186.61467658647794,231,-0.6843807038410042,-0.38396391060776336,0.8476416755062777
186.43381090568533,186.49608786551778,232,0.08823416268572228,0.3176222386005192,0.18693461785168436
185.85319209210783,186.43381090568533,233,1.176895354417556,-0.6072610436549647,1.2502335652157661
186.1307885058359,185.85319209210783,234,-0.845243294522051,-0.8784996656913008,0.8170468609157404
186.6487034343778,186.1307885058359,235,-0.7697365692552476,-1.4835545047563183,1.3560069406962705
186.40785225573097,186.6487034343778,236,1.3055222048357207,0.5700890500483875,0.9238684205812229
186.26636013951418,186.40785225573097,237,0.8436235412467875,-1.1300430915669701,0.9982626176878885
186.3640705836254,186.26636013951418,238,-0.915383735212607,-1.8629999984561552,-0.7686974529856107
186.08970393543245,186.3640705836254,239,0.9124715731458108,0.18392794879448066,-1.2142517372015025
185.81407701478122,186.08970393543245,240,0.951064443175226,0.5526237924120082,0.4861249528036175
187.5682469185634,185.81407701478122,241,-1.9760456522054402,-3.355533878885017,2.842812173173097
187.20045122722559,187.5682469185634,242,-0.3783743874323046,-0.3637821323557162,0.43499748306761343
186.8414885766865,187.20045122722559,243,1.5752614904010758,-1.9150922716712364,1.7183678200431032
186.29434243183803,186.8414885766865,244,0.545049442240629,-0.32643088566560274,0.07700289725346293
186.39629702075857,186.29434243183803,245,-1.064703065500631,0.24515238322236446,-1.0965327865477152
186.58780767106822,186.39629702075857,246,-0.6129275608085544,0.16440868520231375,1.516444947361527
186.78821354923107,186.58780767106822,247,-0.09126896138226284,-1.2621008184256968,0.3999178313640538
186.8491559653901,186.78821354923107,248,-0.6342817796957774,-0.7875486167970416,-0.6196658988252804
186.55700171684953,186.8491559653901,249,-1.2673340683125367,-0.22796870949939904,0.024488556894325744
186.9407632034847,186.55700171684953,250,-0.6991586610975696,1.6304581251766073,-1.40059552175445
186.7144203062718,186.9407632034847,251,0.22623238357739656,-0.4932584697474549,0.3455342715850472
186.34552705019271,186.7144203062718,252,1.1375262091052638,-0.567365442903826,-0.741544255889506
186.33485600398762,186.34552705019271,253,-0.372163919572888,-0.4231467347306706,-0.15942386292215213
186.1508504418391,186.33485600398762,254,0.7988741078130633,-0.9536452385158564,2.379595801361253
185.8670404913216,186.1508504418391,255,-0.20096095866719496,0.5799664534301486,-0.7229542454255161
186.30345521214974,185.8670404913216,256,-0.3375091598363025,1.4259168264108917,-0.5231033266945498
186.14675857919136,186.30345521214974,257,-0.46608221802578415,0.7078475643826047,0.05647295806683565
185.9161181973763,186.14675857919136,258,1.1374944378429794,0.7311216808425977,0.3676706867838974
185.6082022791235,185.9161181973763,259,0.3547927541240832,-0.909913150223867,-0.1371080259389666
184.85020184805998,185.6082022791235,260,1.7886863105543587,-0.12665495961268083,0.3274726270636631
184.7570570939386,184.85020184805998,261,-0.12122552873049096,-0.16084148619027486,1.24779143340231
184.4118630150634,184.7570570939386,262,-0.1097881419203768,-0.8960212192327256,-0.22176448460618822
184.16445784604798,184.4118630150634,263,1.1151390148914524,-0.21256151819261657,0.3937053978945907
184.4508790643699,184.16445784604798,264,-0.5271200830856732,1.3430780618229776,-0.14151999532303258
184.26845910212964,184.4508790643699,265,0.5867358012670796,-0.9904748340219082,1.173233691152429
184.08852546266948,184.26845910212964,266,0.08844570990354059,-1.3943024473004337,-0.34503944433553335
183.42484046092437,184.08852546266948,267,0.810744764993728,-1.1943674926598176,-0.7955938024792066
183.75403661200409,183.42484046092437,268,0.31012786794251157,0.9632999691232788,-0.2948408194733829
183.5633251929064,183.75403661200409,269,1.424630072101344,0.5542795341215285,-0.31178595883236143
183.6497968035894,183.5633251929064,270,-0.6272078323407909,0.40357322345476976,-0.09224461496698175
183.40529907845695,183.6497968035894,271,0.5770664958495151,-0.8185346890482844,0.3553059862285662
182.92826151334853,183.40529907845695,272,1.101278853005801,-1.4657012792935127,0.6147476290145177
182.60873535014224,182.92826151334853,273,-0.7774595175340906,0.3679985140875314,-1.2565275717593285
182.5105340463,182.60873535014224,274,0.41422885009046867,0.3058714576194419,0.8259021324489977
182.3462780564615,182.5105340463,275,-0.4195699627163036,0.3442978805730789,0.9401247066868572
182.21158054956524,182.3462780564615,276,0.27672181620778796,0.16146979549555612,-1.2891569334948108
181.97179415000565,182.21158054956524,277,-0.39667649581559306,-0.3853015665411868,-1.2196242060378735
181.76954601820492,181.97179415000565,278,1.3539203372810076,0.6430589916379963,-0.11425062045954974
181.77718686431962,181.76954601820492,279,0.38070492226419983,0.060486706377045625,0.17110503106367905
181.5870719863546,181.77718686431962,280,-0.22783663086389302,-0.23386310842895336,-0.6570465637598845
181.25116836220812,181.5870719863546,281,0.48901817073995124,-0.41901432949106715,-0.6088672859705988
181.48567914208775,181.25116836220812,282,1.0536518322786388,1.0104088255790658,0.12351668051380044
181.33570440302546,181.48567914208775,283,-0.11045022198184935,0.12790751574416812,0.40618931140451753
180.76389386511661,181.33570440302546,284,1.1152071563004535,-0.5728671995476192,-0.6691125068604891
180.93204621637705,180.76389386511661,285,-0.5435219664733321,-1.6383028326102582,-0.48490532772146294
180.86809444356112,180.93204621637705,286,1.2107459479160987,0.9285069211862246,-0.4930429426276822
180.41380673449157,180.86809444356112,287,0.6143523795088167,-0.4391177071433575,-0.05601541620601714
180.46261158993255,180.41380673449157,288,-0.8410159903062505,0.6586061373461488,1.3973177598043782
180.27554181871517,180.46261158993255,289,-0.6932776959082495,-0.3282115922474013,1.1193249092259656
180.96694052480987,180.27554181871517,290,-0.5016267286284621,1.7532723794958698,0.9487912231146537
180.7832138984837,180.96694052480987,291,0.45267678048788856,0.38326273873995864,2.0347528185756794
180.921855840991,180.7832138984837,292,-0.8944601942325223,0.7217955889600587,-1.3345885203423393
180.80388676321064,180.921855840991,293,-0.7463647975649943,0.18803695625929231,0.19148441313285325
180.91756007362477,180.80388676321064,294,-0.06758201207238172,0.15801074908467977,2.5553771656487867
180.94868189914683,180.91756007362477,295,0.658362437031059,0.10043154910934818,-0.7768029108896171
180.86360282538396,180.94868189914683,296,0.30039984998727864,-0.006857836398529061,-0.7372093123827204
181.01139749240778,180.86360282538396,297,-0.346283008605102,0.27555812458787626,0.31710796944640446
180.99402553566327,181.01139749240778,298,0.11829056597638528,-1.5581693974129793,-0.6678821322320245
180.49871068327565,180.99402553566327,299,1.0752158419136943,-1.0500157513514687,-0.1853221698615749
180.30688403186636,180.49871068327565,300,-0.11240207099022513,-0.31632830062107065,0.9768939396230147
180.49069095674577,180.30688403186636,301,-1.555485936420234,1.338821034093458,1.491784156362416
180.24636567794263,180.49069095674577,302,0.8751331471742215,-0.4038662960832736,0.2066863919277331
181.11151098215532,180.24636567794263,303,0.2358568973693106,1.9528566874058615,-0.9232303431702347
