t,x1,x2,x3,prev_price,p
54,1.936383262911002,-0.20151891579225376,0.5908966482245784,174.5015404068469,174.86620806984166
55,0.7279453324231743,-1.2384106076009531,0.1372504052491762,174.86620806984166,175.19405286082952
56,1.172069622314945,-0.026048803299298123,0.182037015269866,175.19405286082952,175.28851833138842
57,1.7253581439606225,-2.349412087107516,0.345699430240515,175.28851833138842,174.66346259577656
58,1.8188488381328138,-2.1504668988782676,0.28188003692458524,174.66346259577656,174.00879633866367
59,0.5664567715123056,1.788369764201716,0.9453810165117053,174.00879633866367,173.66099630464737
60,0.05179724575543131,-0.20803072372995401,0.623385888089116,173.66099630464737,173.4969827467916
61,1.5260180016462925,1.6358796756236165,0.6993595306547185,173.4969827467916,173.97535663428286
62,0.32882685140530993,-0.19485647715318663,0.2683462131822427,173.97535663428286,173.7581533626516
63,0.4210520395294175,0.39031926070553835,0.27076146387650046,173.7581533626516,173.645570823283
64,0.47180785255647645,-0.25405194719798324,1.2707057770252972,173.645570823283,173.06583798767934
65,1.6841411941545608,-0.5171331449003527,0.5361608231109123,173.06583798767934,171.72947624853592
66,0.051146438722024776,-0.8752920084874701,1.299789925731553,171.72947624853592,171.09003771054046
67,0.30340675311123355,-0.6818699231868139,0.7567348938443197,171.09003771054046,170.78307417966087
68,0.08949537622945941,-0.3547989091581108,0.5515711339977857,170.78307417966087,170.1393241198672
69,0.515561764693293,-0.8361872166175155,0.19210414966654,170.1393241198672,169.41738261263936
70,0.22414127779264925,0.7075119956892911,0.5066921704267764,169.41738261263936,168.35697835427771
71,0.1738002752470971,-0.4483296926614255,0.07797679504316883,168.35697835427771,167.91473843090535
72,1.356206861961747,2.100262133664259,1.7875764020730183,167.91473843090535,168.29332123871822
73,1.076279235038217,1.0679231526108692,1.9173568269564987,168.29332123871822,169.13642558422657
74,0.024895492561906922,0.46857116225184475,0.12014904693812661,169.13642558422657,169.21288194023043
75,0.5992210862476455,-0.2933466903114563,1.1161152807467831,169.21288194023043,169.10523182536016
76,0.11764105978283064,0.9683505564310182,0.033245958605110364,169.10523182536016,169.65990907976217
77,1.0927745064650274,-0.09756078833269317,0.3242583277576777,169.65990907976217,169.48356319329596
78,1.2693116872241879,-0.3807146555689732,1.3164410453061988,169.48356319329596,169.24953731107072
79,1.0953285800889512,-1.1449521827788935,0.3026461128983715,169.24953731107072,168.74256328543493
80,1.9655678756815402,2.6135748209981613,0.19939736283063128,168.74256328543493,169.6921518413938
81,0.28349172622481034,1.495654368492956,0.6758035528312006,169.6921518413938,169.3223705628514
82,0.06773351930853456,-0.08304922125056634,0.8940820503000404,169.3223705628514,168.87306568903512
83,0.5240366303860843,-0.8347032297527365,1.034270245437279,168.87306568903512,168.98967290906972
84,1.7381004468453545,2.059946242229613,1.5907855048487178,168.98967290906972,169.06714375664632
85,0.3234296691706066,-0.17359076362358386,1.8022011371993714,169.06714375664632,168.8566396724254
86,0.6308321495767578,-1.2057481868760045,1.9059288652886366,168.8566396724254,168.21885276055357
87,0.9071985590850971,0.8595027606347446,0.27113939737400555,168.21885276055357,168.0002159819042
88,0.45208725081787215,-0.3961993563574766,1.139455763944022,168.0002159819042,167.82797620785598
89,0.40358811174953124,1.080478166620844,0.8927704900444933,167.82797620785598,168.11901324941945
90,0.6620649482838348,-3.698662895160261,2.977037219548263,168.11901324941945,166.76843919389216
91,1.5452466557119575,-0.26550297334597056,0.3161515244690008,166.76843919389216,165.7117892914296
92,0.22859736949538015,-0.1551534450286312,0.3380730000224629,165.7117892914296,165.05610055942347
93,0.512206497893748,0.14201340001335988,0.47746556082605107,165.05610055942347,165.05769568070482
94,0.1235875899159901,1.7388093991889597,0.14647753824260804,165.05769568070482,165.430967177485
95,0.03421302865415246,0.45434259619263934,0.15561453337959302,165.430967177485,165.02268710880824
96,0.008461559325436803,-0.010878319199152102,0.6616533384720916,165.02268710880824,164.527346619489
97,0.9141115104401368,1.6995666480977791,0.1376195747734259,164.527346619489,164.29722667696507
98,1.2678821920893506,0.6856215791931806,0.26244339318521787,164.29722667696507,164.5848144117405
99,1.2112627401148344,0.9965698310935912,0.4682773774605938,164.5848144117405,165.21483833130335
100,0.4858891066719622,0.8789976240423155,1.0224004505600421,165.21483833130335,165.62311347242766
101,1.6125145066049367,1.433956790322246,1.5919420408582143,165.62311347242766,166.36784907400548
102,0.41064387421887333,0.12046642797937486,2.018906859159362,166.36784907400548,166.2796314665368
103,0.26409654871272964,0.4341285896048226,0.32716633629916503,166.2796314665368,166.77380406682622
104,0.8188437070804783,-0.03405933196164351,0.48383111817963437,166.77380406682622,167.20849513276687
105,1.7146793396354612,-0.2672968502458586,0.2583198838813171,167.20849513276687,167.18229097604848
106,0.13158315298092596,0.6825397592796623,1.491681460656968,167.18229097604848,167.30901427787882
107,0.742055370026146,-1.3113393780724916,1.061910195624748,167.30901427787882,167.50114009626105
108,0.4637166891644071,-1.0254053008467472,0.11151901954769647,167.50114009626105,167.72388589967335
109,0.709658280580893,1.5066334449837602,0.05132471633365786,167.72388589967335,168.32880049089465
110,0.6373456069358565,-1.3290934865718878,1.4419739580603093,168.32880049089465,168.4992008040683
111,1.2405625488815737,-0.9019008458542032,0.4214090373414569,168.4992008040683,167.9264236348629
112,1.2929025479384872,0.9775857369690024,0.836291033335251,167.9264236348629,168.7650579765111
113,0.5284260450932272,0.9336568758188261,1.0979688115797088,168.7650579765111,168.9038627966935
114,0.3355529588092516,0.30462988591569234,0.11177811529465258,168.9038627966935,168.15284720924865
115,0.25816489926474867,-1.0169716623523,0.15158746954332974,168.15284720924865,167.90855757855755
116,0.5339021185032098,0.44435675552466125,0.38865438029158716,167.90855757855755,167.46007947811674
117,0.14630977924223273,-0.5017785989687543,0.8901022404965869,167.46007947811674,167.78526340875771
118,0.3333680436483618,0.9696890071340893,0.28075125084944913,167.78526340875771,168.8137219283874
119,0.3142787373293119,0.21134749167532066,0.10259663583771186,168.8137219283874,169.27078626729778
120,0.6964004673067502,0.9426822159439159,0.9251249728375409,169.27078626729778,169.51880043328975
121,1.0443908460187903,2.3129010265713297,0.15347868531996905,169.51880043328975,170.66002165574594
122,0.5563145594112271,0.8972822346659435,1.0899717400836937,170.66002165574594,171.3661666993623
123,0.4372992415067094,1.3247000641575544,1.3001235898482406,171.3661666993623,171.8989232934093
124,0.0825817345680162,0.7574483226164036,1.675458598311884,171.8989232934093,172.08767564656117
125,1.3068059753029835,-1.5426687965475647,0.4405817252630356,172.08767564656117,171.74644402251118
126,1.430913851626466,-1.177373908724063,1.8691192984495864,171.74644402251118,171.44137960743328
127,0.5783303631974948,1.1628247204316406,0.036288862057346036,171.44137960743328,172.46192245832177
128,0.43580849653177567,0.1208121205038589,2.140935128633117,172.46192245832177,173.18365569586376
129,0.13875348007963909,-1.2625029103871053,0.33113431437954655,173.18365569586376,172.79472954742263
130,1.2604383841641777,0.26448449585431344,0.4397381252280364,172.79472954742263,172.8198798468495
131,0.5519533656808154,-0.2721516086156616,0.4513723763646341,172.8198798468495,173.21551290904387
132,1.0957153559656962,-0.6656330900581843,0.2623110463389752,173.21551290904387,173.23567727599493
133,0.10543492488449803,-1.3433865687206121,0.1730606997518117,173.23567727599493,172.47605480066173
134,0.9155863910925859,-1.1125477581162402,1.9805084563815485,172.47605480066173,171.94531467839687
135,0.8731412335792177,0.6114297757186048,1.3378403536229104,171.94531467839687,171.72712174033714
136,0.4390192962426479,1.9590278258463982,1.2491488336326255,171.72712174033714,172.13680996709735
137,0.16140241451400775,-1.2747335848854733,2.705386447956355,172.13680996709735,172.08697004953336
138,0.6305866800272683,1.2005445756298587,0.5484308466104528,172.08697004953336,172.395127204831
139,0.8665479457538815,-1.3572149311489041,0.9266422101691484,172.395127204831,172.36546564292655
140,1.5770967021139424,-0.6812623396913166,2.08473397178597,172.36546564292655,171.5292522859019
141,0.7063702186761361,-0.4090735760874492,0.20885243969293246,171.5292522859019,171.14140414819886
142,0.6763233034807602,-1.2288696493722033,0.457517920873838,171.14140414819886,170.862120843414
143,0.7318088368129819,0.6879427108930646,0.8052061893797541,170.862120843414,171.09957366848013
144,0.31623424267868633,0.7500793404847377,1.0605752841326275,171.09957366848013,170.60533179989022
145,0.26523381002759777,-0.35216181711753697,0.7143741168376853,170.60533179989022,169.98298375929278
146,0.8206615953930625,-1.69630546077572,2.1138662287417653,169.98298375929278,168.88858466850513
147,1.5436894999489192,2.503756258964564,0.02339642115949879,168.88858466850513,168.8302337405299
148,1.6452218620248003,-0.7976027936941734,0.699510162939638,168.8302337405299,168.78849327419178
149,0.43748855369006306,1.4977338867446448,0.21710742185041157,168.78849327419178,169.038301293159
150,1.0736039597503988,-0.1910812551672513,2.2344476378617477,169.038301293159,168.95085969816205
151,0.6521165315048653,-0.6037699130643409,1.6797517291514097,168.95085969816205,168.7741221402456
152,0.7228186747802727,0.2559663096380037,0.12319037778070346,168.7741221402456,167.8939204092272
153,0.378418301179113,2.5195888189164397,0.17928029674659166,167.8939204092272,167.4173153764337
154,1.3811176974683825,0.30895047630684547,1.4763900214391037,167.4173153764337,167.26851688421183
155,0.43907597819854993,0.4571974334700117,0.28963643242221343,167.26851688421183,167.3093425594116
156,0.7757599475360474,-0.4073497646584831,1.1520596794190383,167.3093425594116,167.36522545560715
157,1.690730262526157,0.47952944201522396,0.8015139256240033,167.36522545560715,167.3615463087233
158,0.2060096758832216,1.024069289708593,0.9065068130301077,167.3615463087233,167.0095149407802
159,0.44353083640255025,1.07280624866276,0.44776767342691065,167.0095149407802,166.9989774733214
160,1.303305001524107,-0.3825918361515914,1.151144181693228,166.9989774733214,166.4560419600981
161,0.7694058043149423,-0.3783859534937812,1.1777517688468875,166.4560419600981,166.50633965310692
162,1.1909642970618186,0.9826459617774237,0.17671336324183629,166.50633965310692,166.4748488618813
163,0.12438204980374631,-0.6836859857829108,0.4877129006657579,166.4748488618813,166.7317731200991
164,1.5486022147769212,-0.30754676528829505,1.0390116249865817,166.7317731200991,166.88765457752203
165,0.5011013249491661,0.9331480510019838,1.198748695778149,166.88765457752203,166.70946923145854
166,0.5834212222658267,-1.4058091925263698,1.3100760542837397,166.70946923145854,166.66296496243828
167,1.18090044738851,0.5813367190213619,0.33556627555815816,166.66296496243828,165.9790568581276
168,1.3604785018723864,-0.10996238755302538,1.7280033333108529,165.9790568581276,165.63975713092924
169,0.14590103761650916,0.5349123256665792,0.08597515036302264,165.63975713092924,165.62808967901302
170,1.4824496286163056,1.0023162402553158,0.32972771063511225,165.62808967901302,165.83410899030946
171,0.54407884225466,-0.23907227684468518,0.29998817871449135,165.83410899030946,164.9294792098222
172,0.8169911989571526,0.6374660047746114,1.1461881772508666,164.9294792098222,163.53478034954483
173,1.4782628086921916,1.123144074048033,0.8253084449177728,163.53478034954483,163.72762277736126
174,0.04388655796999655,0.5299380216060443,0.00559635716521134,163.72762277736126,163.25865219425685
175,0.8902902766546635,0.5753144120547611,0.3984924870881281,163.25865219425685,163.42354090585897
176,0.5026328558551125,-2.0728785618874452,1.371174844795494,163.42354090585897,162.20808100690056
177,0.7195181115769735,-0.7419057691055598,1.1923758555999664,162.20808100690056,162.14160317112132
178,1.0286851941871935,1.0778703417891213,0.02746793388841597,162.14160317112132,162.47679011500227
179,0.34370685201575835,0.16116218897722664,0.2237196553947242,162.47679011500227,162.22955902428058
180,1.0437016197965976,-0.8648422203287036,0.3407033293656243,162.22955902428058,161.6519779809729
181,0.9867888699513534,1.071885473368467,0.8463759703256508,161.6519779809729,161.82711998056462
182,0.3305919596906862,-0.44163761601487744,1.5226025597182318,161.82711998056462,160.88258910243914
183,0.17589341072974649,0.7891611615084999,2.3989193240696065,160.88258910243914,161.25731627381666
184,0.08020127684749453,-1.5768561193715627,1.03610259571645,161.25731627381666,161.56470380998002
185,0.44097710524594463,-0.9829891302107907,1.2424380388377154,161.56470380998002,161.15976284811043
186,0.9844620133599299,-1.911605583332314,0.15036065466110893,161.15976284811043,160.52770514922577
187,0.1694828332677812,-0.8166950907653382,1.0496536426592493,160.52770514922577,160.43192796060464
188,0.1494414316898979,-0.37120807109552445,0.35874461843562877,160.43192796060464,160.51621676269798
189,0.2143636253439367,0.9565490907356154,0.7236514813382104,160.51621676269798,160.36283253570565
190,0.9180469178759323,0.5262535045029059,0.36718272557898907,160.36283253570565,160.0324461642378
191,0.7486240400745562,-2.134303364371638,2.620972427449288,160.0324461642378,158.86647477835925
192,0.7302635489517627,-2.000289300571141,0.08440303768948765,158.86647477835925,157.46061683286152
193,0.13543955301750013,-0.531361834919988,1.0014977039812307,157.46061683286152,157.11352632932287
194,0.6635805262426938,0.10078735660829037,1.194937222702847,157.11352632932287,156.0389852936337
195,3.5428447934187175,0.7735809030280008,0.793631318772133,156.0389852936337,156.0433605813251
196,0.40892632231630743,-1.598241619986552,0.6629226894515554,156.0433605813251,155.71232419223895
197,2.264819654807788,-0.9842905697714396,1.6365170574833483,155.71232419223895,154.89181915362408
198,1.4648448253570385,-0.7697881682658506,1.6463871736467233,154.89181915362408,154.0706241295048
199,0.11900186853061634,0.01257876091523967,0.04502118080755712,154.0706241295048,153.9609081717367
200,0.929797501462848,-0.5328217456468726,0.892221949497512,153.9609081717367,153.22103139186174
201,1.8859810555405265,-1.3956145177580883,0.18023490604583994,153.22103139186174,152.67247854525627
202,1.2983863320587972,-1.0470918692619795,1.6233283983651723,152.67247854525627,152.02862001497638
203,0.9328590070022738,-1.9011819633001543,1.0725374024538,152.02862001497638,150.92567096995475
204,1.1581719044330259,0.755851000750655,1.250207837132597,150.92567096995475,150.701612816356
205,1.421147319801005,-0.030305588900793465,0.1978689440482353,150.701612816356,150.0727872739374
206,0.40947944643383094,-0.2482389473466619,0.0581584865117999,150.0727872739374,149.3472791345751
207,1.6557141640902684,0.15391499297411781,0.41481894792056717,149.3472791345751,148.81094834839135
208,0.5388873929962127,0.08699713082959187,0.18149617253601927,148.81094834839135,148.3377140509913
209,1.8466089249747955,0.4290762762971376,0.8724493463086409,148.3377140509913,148.6152162862554
210,0.577562450542862,0.21130470089811138,0.07516389139622114,148.6152162862554,148.79067468372634
211,1.1337210813399436,0.5790554876251403,0.9476604986234766,148.79067468372634,148.38576903931087
212,0.16759126130184804,1.0590217444546914,0.23450776699411655,148.38576903931087,148.24623522932797
213,0.7589009358682296,0.5946115708739697,4.886073687588887e-05,148.24623522932797,147.83759944629966
214,1.0610612527579026,-0.3480489550706297,0.3461269292402319,147.83759944629966,147.66567147107364
215,1.2904249677527602,1.0356447014209886,2.1956110513297302,147.66567147107364,148.1266765866021
216,0.006136248555320961,-0.9756083674391659,0.7333108610728094,148.1266765866021,148.33678915620033
217,0.4366507059769032,0.37191466143842916,0.29335022911079556,148.33678915620033,148.7993682794849
218,1.2304565323359622,-1.3857772735629206,1.4978868969755674,148.7993682794849,147.96654328565157
219,0.6479057384971236,-0.8493234055533506,0.12963987916827693,147.96654328565157,147.87673681113662
220,0.3631580484805566,0.6806122020230312,1.6604168743687557,147.87673681113662,148.2462921534545
221,0.17874073896581738,-0.7071657688832399,0.4234821635722437,148.2462921534545,147.54608303023326
222,0.19454770615072886,1.2095797971783822,1.3482343479863046,147.54608303023326,147.94555461466365
223,0.8353094582751905,1.5421381578699962,0.03335093379700238,147.94555461466365,148.3827764031922
224,1.9577349270888607,0.514691300070726,0.08025246561667788,148.3827764031922,148.89256392524732
225,1.2242693796994344,0.34266270204385907,1.54825738007621,148.89256392524732,148.60914580780488
226,0.7570101143085576,0.2982329698890722,1.511816872036022,148.60914580780488,148.5818131168994
227,0.06873885631095761,-1.5619504132802706,0.32768278056047656,148.5818131168994,148.3187866558791
228,0.030175151799017558,-1.28398418580879,0.9838192803597399,148.3187866558791,148.08177527392453
229,0.8008898490008117,-1.2372102400824387,0.42699168119790776,148.08177527392453,147.0955448688157
230,0.2954432794937241,-2.6640334276301,2.4753971626706397,147.0955448688157,146.4014320295988
231,0.624292954135051,-0.9453513654222764,1.1152805972622288,146.4014320295988,145.6419492174686
232,0.08914181862162032,0.7370388456301918,0.04216423813939391,145.6419492174686,145.07919153199998
233,0.11819014582803528,-0.6940111724539992,1.3320759807857276,145.07919153199998,144.8016383247274
234,1.7391095144053577,0.05254470369287116,1.1151411898144639,144.8016383247274,144.26446820257468
235,0.7740798353707704,0.25529450766150297,1.988719306331405,144.26446820257468,143.85032414103296
236,0.040645090521111746,0.9469229472744047,0.3008060444284589,143.85032414103296,143.58820211232367
237,0.04596894102478576,0.3910261336162556,1.1269381889692562,143.58820211232367,143.28725402324636
238,1.4840621375158187,1.7310437131050735,0.23979823282707854,143.28725402324636,144.22350915675176
239,0.10277724105910634,-0.9002666018122294,0.03875747472796199,144.22350915675176,144.07530314218008
240,0.796809583513078,0.031366095827393546,0.10366685020437881,144.07530314218008,144.23590889496307
241,1.0965399884018756,-0.15517859955930827,0.4446783618568946,144.23590889496307,143.96265542896998
242,0.07891906059891388,-1.32517056186676,0.3077829303900222,143.96265542896998,143.5693321608188
243,0.46973363734597673,1.1710381305093596,0.01903132387325232,143.5693321608188,143.15095719062862
244,0.7144941137550196,-0.8514623192938784,0.7704089100689928,143.15095719062862,142.7739597616054
245,0.6111124508952279,-1.8435177820685622,0.5190242499332133,142.7739597616054,141.48840181624374
246,0.5075967952354221,0.12147398896167169,0.26314242164003315,141.48840181624374,141.0782742825174
247,0.6727110905145163,-1.3941730744745182,0.9817969176293103,141.0782742825174,140.18450988874892
248,0.5802204622167908,0.6050017804097444,0.4225891877501085,140.18450988874892,140.09761320464344
249,0.38884564084397805,-0.3633198756859616,0.532097256539633,140.09761320464344,139.62950322483115
250,0.2525160176239225,1.874490746270049,0.6207780299940305,139.62950322483115,139.79286608498984
251,0.37453299621019315,0.8618477178582448,0.8469331226834934,139.79286608498984,139.99380544049646
252,0.9860667923535954,-1.9511794794359478,0.2525073001467049,139.99380544049646,139.88211771560407
253,1.0950144629333018,-0.7667709744197265,0.10610793551863734,139.88211771560407,139.34142663934307
254,0.4825602906559057,1.2019593873450702,0.8760749433473388,139.34142663934307,139.31333797314417
255,0.5630351973401443,-0.18285854531825266,0.8843264476080842,139.31333797314417,138.96262681755982
256,1.8937473489701702,-1.027648677953482,0.7392883712798992,138.96262681755982,138.4663320511414
257,0.28034476396150837,-0.48136606876226656,0.8357703284999675,138.4663320511414,138.52986345861254
258,0.64028054029578,-1.2778551462580323,0.12450448442260034,138.52986345861254,138.1612679814622
259,0.830255570624925,0.038418985972562776,0.11218012737349317,138.1612679814622,138.0027743189384
260,0.39161651675402664,0.36744994749006654,0.6052096402821748,138.0027743189384,137.7517340948135
261,0.4735402803881444,0.6553909600775913,0.11166251209981565,137.7517340948135,137.59279999246561
262,0.8491945220149126,-0.6870036082049513,1.2231228676892794,137.59279999246561,137.29460289211133
263,0.2980258925916276,0.3246185781670102,0.5911725435744253,137.29460289211133,137.54606843651834
264,1.333391139137246,0.21007457825788003,1.3332490457087602,137.54606843651834,137.59364192371282
265,0.42346834343102124,-2.1659559338377865,2.0345438757393315,137.59364192371282,136.6877863444838
266,0.4770966307279711,-1.5597942968003364,1.6489022638928466,136.6877863444838,136.1787336857567
267,0.9274538548156589,0.21729563818046654,1.5816466106807632,136.1787336857567,136.1128128210433
268,0.20192901084857443,0.02719152820176919,1.5104062972128272,136.1128128210433,136.3003826388662
269,0.529747271163982,-0.2125033481139568,1.7147108606514878,136.3003826388662,136.45111637407135
270,0.22452237900113212,0.5780401028015385,0.7033724727873317,136.45111637407135,136.40038966514277
271,0.1617823926283837,0.7579253351239011,1.520395243898909,136.40038966514277,136.2201301979006
272,0.09274843362429132,0.24088060674837453,0.19849148404418337,136.2201301979006,136.3152410116494
273,1.1883684752405013,-0.6735559645569639,0.32116039388293344,136.3152410116494,136.48604787371409
274,0.23192987310506788,-0.916458824308624,0.02159699638918385,136.48604787371409,136.59111309564932
275,0.028936887632994686,-0.4051624825879551,0.18483274757698245,136.59111309564932,137.1669467835444
276,0.6980067514621973,-0.9352154748803991,0.2728788358050684,137.1669467835444,137.31651248514356
277,1.6403798104226321,0.39660322513442264,1.5338517649474508,137.31651248514356,136.9371151367243
278,0.9646036694476683,-0.6909252631114985,0.4099234136458761,136.9371151367243,137.67275292073884
279,0.8744267408389335,-1.2543256629647719,0.111947862127042,137.67275292073884,137.16767012075914
280,1.1434687421702177,-0.7795789568541942,0.09298916180573723,137.16767012075914,136.73740696287018
281,0.302809803916254,1.551735617827128,0.9979846427025961,136.73740696287018,136.76980343904665
282,1.1473962344213045,0.8795759771249141,0.9474771664226695,136.76980343904665,137.27722028487707
283,0.53819606811101,1.1245659847698364,0.5775004149854961,137.27722028487707,137.97388938967367
284,1.7815836422906186,0.5301562919123569,0.8300383206876559,137.97388938967367,138.3836599914913
285,0.9793711272505929,0.8243093500698996,3.4002302378342963,138.3836599914913,138.96478569113742
286,1.5137319543855554,-0.672730861403237,0.06323558366702225,138.96478569113742,138.13287174667758
287,0.4233436765340544,0.5583153388700408,1.6147534554378216,138.13287174667758,137.6035589821246
288,0.7041442440847512,0.9263569522965704,0.665754618341975,137.6035589821246,137.3407630545591
289,0.8996912055938673,-0.19598921198004676,0.4949220668933373,137.3407630545591,137.29795990523968
290,0.28693592793293055,0.19670298833666233,0.13350557984189196,137.29795990523968,137.28727515194512
291,0.20751815137349053,0.5791248329563736,2.194390932303479,137.28727515194512,137.0362368981894
292,0.2574998271834898,0.9786800107126727,0.008098100996431115,137.0362368981894,136.9605976356551
293,1.1295560093000216,-0.5313616244902989,1.5631620747132986,136.9605976356551,137.1142058512287
294,1.7331863480757705,0.3475905568043539,0.47413158826920665,137.1142058512287,136.73154692295017
295,2.2733659253380014,-1.2250404023002477,0.276709371329688,136.73154692295017,135.8718564128952
296,0.05871833763898739,0.9548293612441596,1.1250541832821594,135.8718564128952,135.69085815221814
297,0.9423573145726376,0.870971878888113,1.7512064230205524,135.69085815221814,135.4184717064874
298,0.4511485514069752,-0.5462969726224578,0.34284179952791727,135.4184717064874,135.13153099051604
299,0.138978984169939,-0.12252710033111994,0.43295105752540847,135.13153099051604,134.46783404601425
300,0.07392221308559956,0.11706778322178765,0.5250529443369573,134.46783404601425,134.302284259822
301,0.15871935702299136,0.7964896365874697,0.5628192825756945,134.302284259822,134.52753104749056
302,0.5543857154753443,2.4823760409676794,0.7150313110266736,134.52753104749056,135.00089124579222
303,2.0126145180220836,0.3745630963779416,1.8357181539318692,135.00089124579222,134.62177138821298
304,1.0808153676554255,-0.18481407561500066,0.2748174578944585,134.62177138821298,134.0272999034739
305,0.7097071452990175,0.5161152686322167,0.6623698464887905,134.0272999034739,133.87676507369423
306,0.10094740343238617,-2.170017005641482,0.8986796942024641,133.87676507369423,133.6310402996995
307,0.7083838831832834,1.1847216469077408,0.4022841288078222,133.6310402996995,133.74906223182802
308,0.7208532607426682,1.5469417778735264,0.44212747931683977,133.74906223182802,133.56630645086045
309,1.0729691436607474,1.0269247825536232,0.9471651641715538,133.56630645086045,134.05668408839733
310,0.010494219004284147,0.4338780861242155,0.32597263951362504,134.05668408839733,133.94754691317007
